start_time,end_time,category,selected_image,jitter_var,correct,target,distractor
1313.568,1314.426,1,0,"[(1.08, 5), (1.06, -5), (0.98, -5), (0.92, -10)]",True,img9,img2
1316.37,1316.996,1,2,"[(0.91, 10), (1.09, 5), (0.91, -10), (1.01, -10)]",True,img2,img1
1317.558,1318.406,1,2,"[(0.95, 0), (0.91, 10), (1.07, 10), (0.91, 5)]",True,img4,img6
1318.961,1320.038,4,2,"[(0.93, 10), (1.0, 10), (1.02, 0), (0.98, 0)]",False,img2,img9
1321.596,1322.581,5,1,"[(0.99, -10), (0.95, 10), (1.01, 0), (1.02, -5)]",True,img9,img1
1323.153,1323.871,2,1,"[(1.03, 0), (0.92, -10), (0.93, -5), (1.02, 0)]",True,img5,img10
1324.426,1325.774,4,2,"[(0.95, 5), (0.99, 5), (0.92, -10), (1.09, 5)]",True,img10,img4
1326.329,1326.979,2,1,"[(1.0, 5), (0.92, 10), (1.01, -5), (1.05, 10)]",True,img4,img9
1327.59,1328.193,5,3,"[(0.95, 0), (0.97, -10), (1.02, 5), (0.97, 0)]",True,img5,img2
1328.756,1329.664,2,3,"[(1.02, 0), (0.91, 0), (1.05, 0), (1.07, 0)]",True,img2,img7
1330.217,1330.886,5,0,"[(1.07, -5), (0.91, 0), (1.0, 0), (1.03, 0)]",True,img8,img4
1331.449,1332.641,4,1,"[(1.01, -10), (0.96, -5), (0.98, 10), (1.0, 5)]",False,img3,img1
1334.195,1335.184,4,1,"[(1.02, -5), (0.93, 0), (1.08, 0), (0.99, 0)]",False,img3,img9
1338.376,1338.976,5,2,"[(0.99, 10), (0.92, 10), (1.09, -5), (1.08, -10)]",True,img8,img3
1339.539,1340.139,1,3,"[(0.93, 5), (1.05, 5), (0.93, 0), (1.06, -10)]",True,img3,img2
1340.678,1341.411,2,3,"[(1.07, 10), (1.01, -5), (1.04, -10), (1.0, -5)]",True,img8,img2
1341.974,1342.733,5,3,"[(1.1, 5), (1.09, 5), (1.07, 5), (0.99, -5)]",False,img10,img3
1344.313,1345.077,4,0,"[(1.02, -5), (1.02, -5), (1.02, -10), (0.91, 0)]",True,img3,img7
1347.157,1347.919,1,0,"[(0.91, 10), (1.02, 0), (1.04, -5), (1.06, 0)]",True,img2,img10
1348.465,1349.043,2,1,"[(0.96, -5), (0.98, 0), (1.02, 10), (0.98, 5)]",False,img10,img7
1350.611,1351.295,1,1,"[(0.98, -10), (1.06, 0), (1.0, 0), (0.98, 10)]",False,img7,img5
1352.865,1353.698,4,0,"[(0.92, 0), (0.92, 5), (0.91, 5), (0.91, -10)]",True,img10,img9
1354.243,1354.784,5,3,"[(0.92, -5), (1.0, -10), (1.01, 10), (1.07, -10)]",True,img4,img2
1355.334,1355.909,1,0,"[(0.92, -10), (1.04, 10), (1.04, 0), (0.92, -5)]",False,img1,img5
1357.459,1358.16,2,0,"[(1.04, 10), (0.97, 10), (0.99, -10), (1.09, -5)]",False,img10,img4
1359.708,1360.545,1,3,"[(1.03, -10), (0.98, -5), (1.03, 5), (1.08, -10)]",False,img9,img10
1362.121,1362.842,2,2,"[(1.06, -10), (1.09, -5), (1.08, -10), (0.96, 0)]",True,img2,img1
1364.625,1365.286,1,3,"[(1.03, -5), (0.93, -5), (0.98, 10), (0.91, -5)]",True,img3,img4
1366.024,1366.713,4,2,"[(1.06, -10), (0.99, -10), (1.02, 5), (0.93, -10)]",True,img4,img3
1367.266,1368.247,4,2,"[(1.04, -5), (1.04, 10), (1.02, -10), (1.03, 0)]",True,img1,img4
1368.807,1369.634,4,3,"[(0.98, 5), (1.02, -5), (0.98, 10), (0.93, -5)]",True,img2,img8
1370.182,1371.121,4,1,"[(1.06, -10), (1.01, 5), (1.0, -10), (0.91, 0)]",True,img8,img1
1371.694,1372.272,5,3,"[(1.06, 10), (0.91, 0), (0.95, -10), (0.95, -5)]",True,img2,img7
1372.823,1373.632,4,1,"[(1.04, 0), (0.99, 0), (1.03, 0), (1.1, 0)]",True,img1,img3
1374.809,1375.385,5,0,"[(1.01, -10), (1.0, -10), (1.03, 10), (1.05, -5)]",True,img3,img5
1377.18,1378.022,1,0,"[(0.9, -10), (1.01, -10), (0.96, 0), (0.92, 5)]",True,img10,img9
1378.585,1379.294,4,3,"[(1.04, 0), (0.99, 5), (0.96, 5), (0.99, -5)]",True,img7,img4
1380.465,1381.081,2,1,"[(1.09, 10), (1.01, 10), (0.96, 0), (1.07, 10)]",True,img1,img3
1386.048,1386.785,4,2,"[(0.95, 0), (0.94, 5), (1.07, 0), (1.08, 5)]",True,img1,img10
1387.337,1387.897,5,0,"[(1.01, 10), (0.93, -10), (0.94, -5), (0.92, 0)]",True,img6,img2
1388.494,1389.17,2,0,"[(1.0, 10), (0.98, 5), (0.98, 10), (1.06, 10)]",True,img7,img6
1391.297,1391.947,5,2,"[(0.97, -5), (0.92, 0), (0.92, -10), (0.91, 10)]",True,img4,img5
1393.064,1393.669,5,2,"[(0.9, 0), (0.91, 5), (0.91, 0), (1.05, 10)]",True,img3,img9
1394.239,1394.834,2,1,"[(0.91, 10), (0.99, -10), (0.9, -5), (1.02, 10)]",True,img4,img10
1395.407,1395.996,4,2,"[(0.98, -10), (1.02, 5), (1.1, 10), (1.09, 10)]",True,img5,img4
1396.573,1397.251,4,3,"[(1.08, 0), (1.07, -5), (0.99, 10), (1.03, 5)]",True,img10,img3
1399.51,1400.19,1,2,"[(1.05, -5), (0.96, 0), (0.95, 0), (1.03, -10)]",True,img1,img3
1400.757,1402.131,5,1,"[(0.94, -10), (1.05, -10), (1.08, 0), (1.04, 0)]",True,img8,img2
1402.696,1403.473,2,2,"[(0.96, -10), (0.9, -10), (1.05, 0), (0.97, 5)]",True,img6,img3
1404.028,1404.806,1,1,"[(1.05, 0), (1.05, 0), (1.01, 5), (0.96, 10)]",True,img1,img4
1405.354,1406.063,4,1,"[(1.1, 5), (0.95, 5), (1.08, 10), (1.01, 10)]",True,img4,img8
1407.981,1408.529,5,3,"[(1.04, 10), (1.05, 5), (1.06, -5), (1.04, 5)]",True,img1,img9
1409.095,1409.612,5,0,"[(0.91, -5), (0.92, 0), (1.0, 0), (0.94, -10)]",True,img7,img5
1410.151,1410.785,4,1,"[(1.06, 10), (0.97, 5), (0.93, 10), (1.06, 0)]",False,img9,img1
1412.429,1412.961,1,1,"[(0.91, -5), (1.02, -10), (0.93, 5), (1.02, 5)]",False,img2,img9
1414.532,1415.101,2,2,"[(0.95, -5), (1.06, 0), (0.96, 0), (0.98, -5)]",True,img3,img9
1415.655,1416.354,5,2,"[(0.91, 10), (0.92, 5), (0.96, 5), (0.99, 0)]",True,img1,img6
1417.013,1417.573,1,2,"[(0.94, 10), (0.9, 5), (0.92, -5), (1.09, 0)]",True,img1,img7
1419.32,1419.954,5,0,"[(1.03, -10), (0.91, 0), (0.95, 5), (0.92, 5)]",True,img1,img5
1420.507,1420.992,1,1,"[(1.0, 5), (0.91, -10), (0.96, -10), (0.92, 10)]",False,img10,img2
1422.554,1423.246,2,2,"[(0.97, -10), (0.92, 10), (0.95, 5), (0.93, -10)]",False,img5,img3
1424.807,1425.607,2,1,"[(1.08, 5), (0.95, -10), (1.09, 5), (0.9, 5)]",False,img9,img4
1427.187,1427.85,4,1,"[(1.05, 0), (0.98, -10), (0.96, 5), (1.07, -5)]",False,img4,img9
1429.404,1430.005,5,0,"[(0.9, 5), (1.0, 0), (0.94, -10), (1.08, -5)]",True,img4,img6
1430.546,1431.011,5,0,"[(0.94, 10), (1.09, -10), (0.94, -5), (0.98, 10)]",True,img5,img3
1432.154,1432.709,2,1,"[(1.03, 10), (0.91, 10), (1.05, 0), (1.02, -10)]",False,img1,img6
1434.282,1434.688,1,0,"[(0.97, 10), (0.99, 10), (0.92, 5), (1.04, 10)]",True,img6,img7
1435.246,1435.966,1,2,"[(1.08, 5), (1.0, -5), (0.95, -10), (1.07, 0)]",True,img8,img4
1436.529,1437.42,4,3,"[(1.03, 10), (0.95, 10), (0.92, 10), (1.02, 5)]",False,img3,img8
1438.972,1439.623,2,2,"[(1.06, 0), (1.05, -10), (0.92, 5), (1.09, -10)]",True,img7,img1
1440.178,1440.788,2,3,"[(1.01, -5), (0.98, -5), (0.96, 10), (0.93, 10)]",True,img8,img10
1441.334,1442.093,2,3,"[(1.03, -5), (0.96, -5), (0.92, 0), (0.91, -10)]",False,img4,img8
1443.661,1444.295,1,3,"[(1.03, 0), (1.0, 10), (0.92, 0), (1.02, -10)]",True,img2,img4
1444.867,1445.608,4,2,"[(0.91, 10), (0.95, 0), (1.03, 0), (1.04, 10)]",False,img5,img6
1447.161,1447.673,5,0,"[(0.99, 0), (0.9, 5), (1.04, 0), (1.05, -10)]",True,img7,img2
1449.916,1450.679,1,0,"[(1.09, -5), (0.93, 10), (0.93, -5), (1.09, -5)]",True,img6,img8
1451.252,1451.999,4,3,"[(1.1, 5), (0.95, 0), (1.06, 0), (0.95, 5)]",True,img9,img4
1452.562,1453.257,5,2,"[(1.02, -10), (0.93, -10), (0.92, 5), (0.94, 0)]",True,img3,img4
1453.793,1454.579,1,1,"[(1.07, 10), (1.0, 10), (1.06, 10), (1.03, 0)]",False,img10,img5
1456.164,1456.475,1,1,"[(0.97, 0), (0.98, 5), (0.91, -10), (0.97, -5)]",False,img2,img3
1458.035,1458.653,4,1,"[(0.94, -10), (0.94, -10), (0.93, -5), (1.0, 5)]",True,img3,img10
1460.398,1461.064,2,3,"[(0.99, -5), (1.04, -5), (1.07, 10), (1.01, 5)]",True,img9,img5
1462.679,1463.47,4,3,"[(0.99, -5), (0.97, 0), (1.02, -5), (0.98, 10)]",True,img1,img9
1464.027,1464.702,2,1,"[(1.07, 5), (0.99, -5), (1.09, 5), (0.99, 0)]",True,img4,img3
1465.259,1465.968,5,2,"[(0.92, 0), (0.95, -5), (1.09, 10), (0.93, -5)]",True,img4,img7
1467.694,1468.312,5,1,"[(1.07, 10), (0.94, -5), (1.1, -10), (1.04, 0)]",True,img9,img7
1469.141,1469.675,1,1,"[(0.98, 5), (1.08, -10), (1.06, 5), (0.96, -10)]",True,img6,img5
1470.43,1470.939,1,1,"[(0.97, -10), (1.0, -5), (0.96, 10), (0.94, -5)]",True,img3,img7
1471.492,1472.295,2,3,"[(1.06, -5), (0.99, 5), (1.0, -10), (1.05, 10)]",True,img10,img1
1472.869,1473.549,5,2,"[(0.98, 10), (0.95, 5), (1.08, -10), (0.99, 10)]",True,img6,img1
1475.759,1476.742,4,3,"[(0.95, -5), (0.96, -10), (1.08, 0), (0.91, -10)]",False,img6,img3
1478.301,1478.862,1,2,"[(0.98, 5), (0.94, -10), (0.91, 5), (0.93, 10)]",True,img8,img10
1479.415,1480.018,2,3,"[(0.98, 5), (0.99, -5), (1.02, -5), (0.91, 5)]",True,img5,img2
1480.555,1481.107,5,0,"[(0.96, 10), (1.01, -10), (0.91, -5), (0.94, 10)]",True,img10,img8
1481.669,1482.244,5,1,"[(0.92, 5), (0.9, 5), (0.95, 0), (1.1, -10)]",True,img7,img4
1482.797,1483.731,4,2,"[(1.01, 0), (1.02, 0), (1.08, -5), (0.94, -10)]",True,img4,img5
1484.679,1485.143,2,0,"[(0.95, -5), (1.04, 0), (1.08, 5), (1.03, 0)]",True,img3,img1
1485.699,1486.393,2,2,"[(0.93, 5), (0.97, 5), (1.1, 0), (0.93, -5)]",True,img3,img2
1486.939,1487.433,4,0,"[(0.99, -10), (1.03, -10), (0.94, 10), (1.05, 5)]",True,img9,img2
1487.996,1488.688,5,1,"[(0.94, 10), (1.04, -10), (0.91, 0), (0.97, 10)]",True,img4,img3
1489.244,1489.968,1,1,"[(0.95, 10), (0.95, 5), (1.05, -10), (1.08, 10)]",False,img5,img3
1491.52,1492.108,2,3,"[(1.02, -10), (0.98, 0), (0.91, 10), (0.94, 10)]",True,img4,img5
1492.669,1493.329,1,2,"[(0.94, -10), (1.1, -5), (1.04, 0), (1.03, 5)]",False,img2,img6
1495.996,1496.619,4,1,"[(1.02, 0), (0.96, -5), (1.07, -10), (0.98, 5)]",True,img3,img2
1497.96,1498.689,5,3,"[(1.07, 10), (0.91, -5), (0.98, 10), (1.06, 5)]",True,img3,img2
1500.648,1501.116,5,1,"[(1.1, 10), (0.93, -10), (0.92, 10), (1.1, 10)]",True,img8,img7
1502.794,1503.602,1,1,"[(0.93, 0), (1.09, -10), (0.91, -5), (0.92, 0)]",False,img4,img3
1505.174,1505.988,2,2,"[(0.99, 0), (0.94, -10), (1.09, 5), (1.02, 10)]",True,img7,img5
1506.64,1507.135,2,1,"[(0.93, 5), (1.03, -5), (1.06, -5), (1.1, 0)]",True,img8,img9
1507.682,1508.291,4,0,"[(0.96, -10), (1.06, 10), (1.07, -5), (1.04, 10)]",True,img10,img6
1508.847,1509.385,1,1,"[(0.96, 5), (1.03, 10), (0.97, -10), (0.93, 5)]",True,img4,img7
1509.951,1510.505,1,1,"[(0.98, 5), (0.95, -10), (1.01, -10), (0.91, 5)]",False,img10,img8
1512.061,1512.837,4,0,"[(0.93, 5), (0.98, 0), (0.96, 5), (0.99, 5)]",True,img6,img2
1513.375,1513.867,5,1,"[(0.93, 10), (1.02, -5), (0.99, 10), (0.94, -5)]",True,img8,img9
1514.417,1514.869,2,1,"[(1.06, 5), (1.04, 5), (1.02, 5), (0.93, 5)]",True,img5,img1
1516.626,1517.094,5,1,"[(0.93, -5), (1.0, 0), (1.04, -10), (1.06, -10)]",True,img10,img2
1517.674,1518.226,5,3,"[(0.91, -10), (0.98, 10), (0.91, 10), (1.06, -5)]",True,img1,img10
1518.804,1519.448,5,2,"[(0.91, 5), (0.92, -10), (1.05, 0), (0.96, 0)]",True,img2,img1
1520.002,1520.76,1,2,"[(0.99, 10), (1.0, 10), (0.93, 5), (0.94, 0)]",True,img2,img5
1521.321,1521.981,4,3,"[(0.94, 5), (1.03, 0), (0.97, 10), (0.96, -5)]",True,img5,img7
1522.537,1523.054,1,1,"[(0.97, 5), (0.98, 5), (0.97, 10), (1.03, 0)]",False,img9,img3
1524.607,1525.216,1,3,"[(1.04, -5), (1.0, 10), (0.92, -10), (1.09, 0)]",True,img3,img10
1525.785,1526.305,5,2,"[(1.1, 0), (1.05, 10), (0.92, 5), (0.9, 10)]",True,img2,img10
1526.865,1527.377,2,1,"[(1.03, -5), (0.94, 0), (0.98, 10), (0.91, -10)]",True,img9,img10
1527.931,1528.629,2,2,"[(0.91, 0), (0.97, -5), (1.07, -5), (1.1, -10)]",True,img6,img5
1529.164,1529.657,5,0,"[(1.07, -5), (1.04, 5), (1.03, -5), (0.91, 0)]",True,img7,img10
1530.227,1530.78,5,1,"[(0.93, 10), (0.98, 10), (0.99, 10), (0.98, 0)]",False,img9,img8
1532.338,1532.943,4,0,"[(1.08, 0), (0.92, -5), (0.91, 0), (0.92, -10)]",True,img1,img6
1534.123,1534.825,1,2,"[(1.1, 5), (1.02, -10), (0.91, -5), (1.04, 5)]",True,img1,img9
1536.679,1537.232,2,0,"[(0.99, 10), (0.94, -5), (0.94, -10), (1.08, 5)]",True,img3,img10
1537.805,1538.512,2,2,"[(0.93, 5), (1.0, 10), (1.06, 10), (1.01, 10)]",True,img5,img6
1539.088,1539.754,1,3,"[(0.97, 5), (1.08, -5), (1.08, 5), (0.98, 5)]",True,img2,img8
1540.311,1540.97,4,3,"[(1.03, 0), (1.04, -5), (1.04, 5), (0.94, 5)]",True,img6,img5
1541.533,1542.076,2,0,"[(0.97, 10), (1.03, 10), (1.01, 0), (0.95, 0)]",False,img3,img4
1544.326,1544.993,4,1,"[(1.04, 0), (1.08, 5), (1.08, 5), (0.97, 10)]",False,img9,img7
1546.553,1547.284,4,2,"[(0.94, 0), (0.91, -10), (1.09, 10), (1.09, 5)]",True,img5,img1
1547.835,1548.386,5,1,"[(0.96, 5), (1.07, 10), (0.92, -10), (1.06, 5)]",True,img4,img9
1548.962,1549.581,5,3,"[(1.03, 10), (1.07, 0), (1.07, -10), (1.02, -5)]",True,img1,img7
1550.146,1550.765,4,2,"[(1.08, -5), (0.95, 0), (1.04, -5), (0.98, 0)]",True,img6,img1
1551.325,1551.917,1,0,"[(1.07, 10), (0.94, -10), (1.0, 5), (0.92, 10)]",True,img10,img7
1552.464,1553.487,4,2,"[(0.91, 5), (1.0, 10), (0.91, 10), (0.91, -5)]",True,img1,img5
1554.034,1554.733,2,3,"[(1.02, 10), (0.93, -5), (0.94, -10), (1.1, -10)]",False,img2,img8
1556.286,1557.095,2,3,"[(0.95, 10), (1.02, -5), (1.0, -5), (1.1, -10)]",True,img6,img9
1557.669,1558.624,4,0,"[(0.93, 10), (0.99, 10), (0.94, -10), (1.06, 10)]",True,img8,img9
1559.172,1559.818,1,2,"[(1.03, 10), (0.93, -10), (0.91, 0), (1.03, -10)]",True,img3,img5
1560.372,1560.947,5,0,"[(1.06, 0), (0.99, -10), (1.1, 5), (1.03, -10)]",True,img3,img8
1561.731,1562.476,4,1,"[(1.05, 0), (0.97, -5), (0.9, -5), (1.01, -10)]",True,img5,img9
1563.512,1564.177,4,2,"[(1.05, -10), (0.95, 0), (0.99, -10), (0.96, 5)]",True,img8,img6
1564.758,1565.47,1,3,"[(0.92, 0), (1.06, -5), (1.04, 5), (1.04, 5)]",False,img10,img6
1567.027,1568.088,4,0,"[(1.06, 5), (0.95, 10), (0.98, 10), (1.04, 0)]",True,img6,img4
1568.653,1569.226,4,3,"[(1.0, 10), (0.92, 0), (1.05, -10), (1.1, 0)]",True,img2,img10
1571.375,1572.221,4,1,"[(0.95, 5), (1.02, 5), (1.09, 10), (1.07, -5)]",True,img6,img8
1572.781,1573.48,4,1,"[(1.04, 5), (0.96, -10), (0.95, 10), (0.94, -10)]",True,img8,img5
1574.054,1574.633,5,0,"[(1.1, -10), (0.95, -10), (1.05, 0), (0.95, -5)]",False,img6,img10
1576.181,1576.874,4,2,"[(0.94, -5), (0.9, 0), (0.93, 10), (0.92, 0)]",True,img7,img10
1577.429,1578.003,5,0,"[(0.93, -10), (0.91, -10), (0.93, -5), (1.09, 10)]",True,img5,img1
1578.551,1579.078,4,0,"[(0.99, 5), (0.91, -10), (0.97, 5), (0.95, 0)]",True,img7,img2
1581.733,1582.455,4,1,"[(1.1, 0), (1.07, -5), (0.9, -5), (1.08, 10)]",True,img2,img7
1583.013,1583.949,2,2,"[(0.97, 10), (0.91, 10), (1.03, -5), (0.92, -10)]",True,img7,img2
1584.506,1585.021,5,0,"[(0.98, -5), (0.9, 10), (1.08, 5), (1.05, 10)]",True,img5,img9
1586.091,1586.709,5,3,"[(1.01, 10), (1.03, -10), (0.91, -10), (0.98, -10)]",True,img8,img10
1587.266,1587.903,2,1,"[(0.97, -5), (1.01, 10), (1.05, 5), (1.02, -5)]",True,img4,img6
1588.478,1589.244,2,1,"[(0.96, 5), (0.91, -10), (1.07, 10), (0.96, 0)]",True,img9,img6
1589.807,1590.46,4,3,"[(0.93, -10), (1.03, 5), (0.99, 0), (1.03, 10)]",True,img9,img3
1591.021,1591.904,4,3,"[(0.96, -10), (0.98, -10), (1.05, 5), (1.01, 5)]",True,img2,img6
1592.476,1593.119,2,2,"[(0.98, 0), (1.05, 0), (1.04, 5), (0.99, 0)]",True,img2,img6
1593.672,1594.324,5,0,"[(0.93, -10), (1.07, 5), (1.09, 10), (1.09, 5)]",True,img10,img5
1595.477,1596.278,1,3,"[(0.93, -10), (0.95, 10), (0.98, 10), (0.92, -10)]",True,img1,img2
1596.841,1597.431,5,3,"[(1.07, -10), (1.09, -5), (1.02, -5), (1.0, 5)]",False,img5,img4
1598.993,1599.611,1,1,"[(1.1, -5), (0.92, -5), (0.97, -5), (1.02, 5)]",False,img4,img8
1601.398,1601.855,1,1,"[(1.05, 0), (0.98, 5), (0.94, 5), (1.04, 5)]",True,img4,img5
1603.427,1604.35,2,2,"[(1.1, 5), (0.99, 0), (0.93, 5), (1.09, 0)]",False,img10,img5
1606.348,1606.976,1,1,"[(1.05, -5), (1.09, -10), (1.02, 0), (0.9, -10)]",False,img8,img2
1608.554,1609.248,2,1,"[(1.07, 5), (0.93, -10), (0.92, 5), (1.01, -10)]",False,img9,img7
1610.849,1611.407,2,1,"[(1.05, -10), (0.98, -10), (1.09, 5), (0.93, -10)]",True,img8,img1
1612.078,1612.499,5,1,"[(1.09, 10), (1.07, 5), (1.04, -5), (0.94, 0)]",True,img2,img5
1613.289,1613.993,2,3,"[(1.04, 0), (0.95, 5), (0.94, 5), (1.03, -5)]",True,img6,img2
1614.556,1615.224,2,2,"[(1.03, -5), (1.05, 0), (0.92, -10), (1.06, -5)]",True,img5,img7
1615.779,1616.542,5,3,"[(0.95, -10), (1.07, -5), (0.98, -5), (1.03, -5)]",True,img9,img4
1617.123,1617.62,5,0,"[(0.91, 5), (1.09, 0), (1.05, 5), (0.94, 10)]",True,img6,img5
1618.264,1618.798,5,3,"[(0.97, 5), (1.0, -5), (0.98, 10), (0.96, 0)]",True,img9,img2
1619.37,1619.945,5,1,"[(1.05, 5), (0.99, 0), (1.09, 5), (1.04, 10)]",True,img1,img8
1620.497,1621.077,5,2,"[(0.93, -10), (1.02, -10), (0.94, 10), (0.98, -10)]",True,img4,img8
1623.227,1623.696,2,1,"[(0.99, 0), (1.08, -5), (0.94, 0), (0.92, 5)]",True,img3,img6
1624.245,1624.856,4,2,"[(1.02, -5), (0.91, 0), (1.08, 0), (1.05, -5)]",True,img8,img10
1625.409,1626.046,2,0,"[(0.94, -10), (0.9, 0), (1.07, -10), (0.96, 5)]",True,img6,img10
1628.148,1628.773,2,1,"[(0.9, 0), (1.04, 10), (1.06, -5), (0.91, -10)]",True,img2,img9
1629.34,1629.929,4,2,"[(1.08, 5), (1.02, 10), (0.92, -5), (1.07, 0)]",False,img1,img2
1631.512,1632.213,5,1,"[(1.03, -10), (0.99, 0), (0.94, 0), (1.05, -5)]",True,img6,img4
1632.831,1633.264,4,1,"[(1.07, -10), (1.04, -10), (1.03, -10), (1.08, 0)]",True,img9,img5
1633.827,1634.478,1,1,"[(1.07, -10), (1.05, -5), (1.02, -5), (1.05, 0)]",True,img7,img2
1635.048,1635.873,4,1,"[(1.05, -10), (1.06, 5), (1.07, 0), (1.08, 0)]",False,img5,img8
1637.432,1638.123,2,3,"[(0.92, 5), (0.99, -10), (1.05, 5), (0.91, 10)]",True,img8,img7
1638.698,1639.446,2,1,"[(0.92, 5), (0.96, -10), (0.93, -5), (0.97, 0)]",True,img1,img7
1640.003,1640.728,2,2,"[(1.01, 10), (0.97, -5), (0.91, 10), (0.98, -5)]",True,img10,img2
1641.282,1642.268,1,0,"[(1.02, -5), (0.95, -5), (1.09, -5), (1.06, -10)]",True,img9,img1
1642.829,1644.599,1,0,"[(1.05, 0), (1.01, 0), (0.99, 0), (1.04, -5)]",True,img7,img3
1645.346,1646.089,4,1,"[(1.04, 0), (0.95, 10), (1.0, 10), (1.05, 5)]",False,img9,img10
1647.649,1648.292,1,1,"[(1.01, 5), (0.92, 0), (0.91, 10), (1.05, -10)]",False,img1,img8
1649.862,1650.573,4,2,"[(0.94, -5), (0.96, 5), (0.91, 10), (1.06, 5)]",True,img2,img3
1651.126,1651.827,4,3,"[(0.92, -10), (1.07, -10), (0.93, 0), (1.06, 5)]",True,img4,img6
1652.389,1653.156,5,3,"[(0.93, -5), (1.08, 0), (1.03, 5), (0.96, 0)]",True,img10,img1
1655.281,1655.9,1,0,"[(1.01, -10), (1.05, 10), (1.09, 5), (1.01, -5)]",True,img7,img1
1656.463,1657.116,4,2,"[(0.98, 10), (1.02, 5), (0.94, -10), (1.06, 0)]",True,img7,img6
1657.668,1658.253,4,0,"[(0.9, 10), (0.92, 5), (1.01, -5), (0.99, 0)]",True,img7,img3
1658.816,1659.283,5,0,"[(1.1, 5), (1.0, 5), (1.04, 5), (1.07, 10)]",True,img7,img1
1659.847,1660.672,2,2,"[(1.09, 0), (0.92, -5), (0.93, 10), (1.06, -10)]",True,img3,img8
1662.507,1663.156,1,0,"[(1.07, -10), (1.09, -5), (0.94, -5), (0.93, -5)]",True,img8,img9
1665.658,1666.367,1,1,"[(0.93, -10), (0.92, 0), (0.97, -5), (1.08, 10)]",True,img8,img6
1667.096,1667.935,2,3,"[(0.98, 10), (1.02, 10), (1.07, -10), (0.99, -10)]",True,img10,img9
1668.643,1669.432,5,2,"[(0.93, -10), (1.02, 5), (1.06, 5), (0.95, 10)]",True,img1,img3
1669.995,1670.874,1,3,"[(1.06, 10), (1.02, 5), (1.08, 5), (0.94, 0)]",False,img4,img1
1672.442,1672.846,2,1,"[(0.92, -5), (0.91, 0), (1.05, -5), (0.97, 5)]",False,img7,img3
1674.42,1674.938,1,0,"[(1.04, 5), (0.91, 5), (1.07, 5), (0.93, -5)]",False,img8,img3
1676.487,1677.182,2,3,"[(1.08, 0), (0.96, -5), (1.04, 5), (1.06, 10)]",True,img8,img5
1677.783,1678.404,4,0,"[(1.04, 0), (0.91, 5), (0.95, 0), (1.01, 10)]",True,img10,img1
1678.943,1679.465,1,0,"[(1.03, 0), (1.07, 0), (1.1, 0), (0.99, 5)]",True,img2,img7
1680.04,1680.605,2,1,"[(0.94, 10), (0.95, 0), (1.04, 0), (1.03, 5)]",True,img1,img2
1681.16,1682.074,1,2,"[(0.99, 0), (0.97, -5), (1.06, 5), (1.05, -10)]",False,img5,img2
1683.622,1684.165,2,0,"[(1.03, -5), (1.06, -10), (1.01, 0), (1.08, -5)]",True,img2,img10
1684.726,1685.345,2,0,"[(1.09, 5), (0.98, -10), (1.02, -5), (0.9, 0)]",False,img5,img4
1686.928,1687.55,2,0,"[(0.9, -10), (1.05, 0), (1.1, -10), (1.1, 0)]",False,img7,img10
1691.201,1691.614,5,1,"[(0.94, 0), (0.95, 5), (0.98, 10), (1.03, -10)]",True,img5,img7
1692.185,1692.732,4,0,"[(1.06, 10), (1.01, 10), (1.06, -10), (0.96, -5)]",True,img8,img3
1693.298,1693.814,4,0,"[(1.0, 10), (1.01, -10), (0.94, 10), (0.92, -10)]",False,img5,img10
1696.469,1697.096,4,1,"[(0.94, 10), (1.01, -10), (1.09, -10), (1.09, 0)]",False,img7,img5
1698.651,1699.311,1,2,"[(1.03, -5), (1.08, 0), (1.05, 0), (1.02, -5)]",True,img6,img4
1699.874,1700.426,5,0,"[(1.06, -10), (1.08, 5), (1.0, 10), (1.0, -10)]",False,img10,img7
1701.976,1702.77,5,3,"[(1.02, 0), (1.09, 5), (1.04, 0), (0.93, -5)]",True,img5,img8
1703.333,1703.894,5,3,"[(1.0, 5), (1.02, 5), (1.01, 5), (1.04, 0)]",True,img3,img10
1704.501,1705.105,1,0,"[(1.01, 10), (0.93, 5), (1.09, 10), (1.09, 0)]",True,img5,img6
1705.677,1706.204,5,3,"[(0.93, 0), (1.1, 5), (0.91, 0), (1.05, -5)]",True,img2,img6
1706.832,1707.685,2,2,"[(1.01, -5), (1.06, 10), (1.08, 10), (1.0, 0)]",True,img2,img4
1708.294,1708.822,5,1,"[(1.08, -5), (1.03, -10), (1.05, 0), (1.03, -10)]",True,img7,img8
1709.735,1710.369,5,3,"[(1.08, 10), (1.02, 5), (0.99, 0), (1.07, 5)]",True,img9,img10
1711.164,1711.69,1,1,"[(1.07, -5), (1.05, 5), (0.99, 10), (0.93, 0)]",True,img4,img9
1712.283,1712.82,2,1,"[(1.0, 5), (1.1, 10), (1.01, 5), (1.02, 5)]",True,img7,img8
1713.384,1713.927,4,1,"[(0.95, 5), (1.05, 5), (0.93, 10), (1.07, 10)]",False,img7,img1
1715.495,1716.129,2,3,"[(0.98, -10), (0.97, 5), (0.94, 5), (1.04, 10)]",True,img9,img1
1716.698,1717.339,1,1,"[(1.03, -5), (1.04, -10), (0.96, 10), (0.91, -10)]",True,img5,img1
